update,mean_reward,success_rate,mean_episode_length,river_fall_rate,policy_loss,value_loss,entropy,maze_size
268,118.30984497070312,0.0,123.16,0.0,-0.0003979140892624855,298.40750312805176,0.8873958364129066,15
269,129.13380432128906,0.0,134.12,0.0,0.0077056884765625,287.865421295166,0.8844932317733765,15
270,140.95779418945312,0.0,145.08,0.0,0.00244267750531435,301.0999870300293,0.8829074576497078,15
271,144.87379455566406,0.0,146.08,0.0,0.0025243889540433884,281.7295722961426,0.8565562292933464,15
272,133.69384765625,0.0,136.84,0.0,-0.001307297614403069,238.90513610839844,0.8298294246196747,15
273,122.47586059570312,0.0,127.32,0.0,-0.0004064338281750679,215.7973117828369,0.8152912929654121,15
274,112.31287384033203,0.0,117.8,0.0,-0.003929270547814667,251.50100898742676,0.8084469735622406,15
275,112.89888000488281,0.0,118.52,0.0,0.003352768544573337,491.10651779174805,0.7928037643432617,15
276,126.72784423828125,0.0,129.48,0.0,0.0008627804927527905,385.3492908477783,0.7866945788264275,15
277,139.96182250976562,0.0,140.44,0.0,0.0006548427045345306,333.17981719970703,0.7835546433925629,15
278,143.88885498046875,0.0,142.08,0.0,-0.00018393900245428085,442.7780342102051,0.7806036472320557,15
279,136.6598663330078,0.0,133.48,0.0,0.0008572266960982233,455.0228042602539,0.7754063084721565,15
280,127.98688507080078,0.0,123.96,0.0,-0.005659205839037895,379.6937255859375,0.7796535864472389,15
281,118.04391479492188,0.0,114.44,0.0,-0.002007017843425274,286.1562671661377,0.7703795805573463,15
282,115.60289001464844,0.0,113.88,0.0,0.0017205248586833477,416.8571128845215,0.7639753296971321,15
283,125.60187530517578,0.0,124.84,0.0,-0.0006806822493672371,288.22235107421875,0.7789535447955132,15
284,139.5508270263672,0.0,135.8,0.0,-0.002231423743069172,318.5934753417969,0.7972219735383987,15
285,148.95481872558594,0.0,146.76,0.0,-0.0006341510452330112,275.1742973327637,0.7788412198424339,15
286,150.8528289794922,0.0,147.84,0.0,-0.009312121197581291,252.4105110168457,0.8200174495577812,15
287,137.78988647460938,0.0,138.68,0.0,-0.006414344068616629,250.42672538757324,0.8266755789518356,15
288,126.78189086914062,0.0,129.16,0.0,0.00017874175682663918,237.81624221801758,0.8022859767079353,15
289,114.96892547607422,0.0,119.64,0.0,-4.8274872824549675e-05,264.9840888977051,0.787031352519989,15
290,114.86589050292969,0.0,120.2,0.0,0.0005924149882048368,491.8668441772461,0.7896472364664078,15
291,126.22484588623047,0.0,131.16,0.0,-0.0008021262474358082,277.59249114990234,0.7862967625260353,15
292,140.48883056640625,0.0,142.12,0.0,-0.004771029576659203,318.57786560058594,0.7649222016334534,15
293,146.75283813476562,0.0,143.84,0.0,-0.005109305115183815,296.02441596984863,0.763600766658783,15
294,140.07583618164062,0.0,135.32,0.0,-0.0024791904725134373,302.96590995788574,0.7723011001944542,15
295,128.1978759765625,0.0,125.8,0.0,0.00014965562149882317,281.814022064209,0.7585311755537987,15
296,117.014892578125,0.0,116.28,0.0,-0.0008695099968463182,254.2830104827881,0.7686158865690231,15
297,121.2648696899414,0.0,115.56,0.0,-0.00047062180237844586,513.8925437927246,0.7799310386180878,15
298,136.51881408691406,0.0,126.52,0.0,-0.0003193146549165249,289.3938274383545,0.7774011120200157,15
299,150.07278442382812,0.0,137.48,0.0,-0.0008714683353900909,278.5142230987549,0.7743314355611801,15
300,164.53675842285156,0.0,148.44,0.0,-0.0011650575324892998,275.8469047546387,0.7591691985726357,15
301,167.1567840576172,0.0,149.6,0.0,-0.0023896554484963417,261.6905860900879,0.7516466379165649,15
302,156.26083374023438,0.0,140.52,0.0,0.005073945969343185,294.7549304962158,0.7454556077718735,15
303,144.0428466796875,0.0,131.0,0.0,-0.0010018860921263695,305.3599395751953,0.7340872213244438,15
304,131.5248565673828,0.0,121.48,0.0,0.0029362300410866737,293.687162399292,0.7370278984308243,15
305,131.4778289794922,0.0,121.88,0.0,-0.000692139146849513,499.5669136047363,0.7432700842618942,15
306,144.27679443359375,0.0,132.84,0.0,-0.00030913669615983963,266.1627616882324,0.7444968670606613,15
307,155.9757843017578,0.0,143.8,0.0,-0.0034857881255447865,277.40132904052734,0.7355761900544167,15
308,160.10177612304688,0.0,145.6,0.0,-0.003984201001003385,277.64910316467285,0.7283139526844025,15
309,146.75181579589844,0.0,137.16,0.0,0.000869331881403923,298.7349395751953,0.7268612161278725,15
310,134.5038604736328,0.0,127.64,0.0,-0.0006945207715034485,292.15678215026855,0.7249021008610725,15
311,120.42585754394531,0.0,118.12,0.0,-4.3001025915145874e-05,265.14490509033203,0.7201826795935631,15
312,119.84185791015625,0.0,117.24,0.0,-0.0014577156398445368,469.6295394897461,0.7139692679047585,15
313,133.6308135986328,0.0,128.2,0.0,3.5842182114720345e-05,325.9598617553711,0.7136746123433113,15
314,145.8097686767578,0.0,139.16,0.0,-0.00020661711459979415,258.1863765716553,0.7265318036079407,15
315,159.4087677001953,0.0,150.12,0.0,0.0004753279499709606,272.9260654449463,0.7273740246891975,15
316,162.7357940673828,0.0,151.36,0.0,-0.0016699479892849922,321.44581604003906,0.7209107950329781,15
317,152.11183166503906,0.0,142.36,0.0,0.0004163980484008789,314.35659408569336,0.7072654142975807,15
318,141.7838592529297,0.0,132.84,0.0,-0.0003808079054579139,314.5789108276367,0.7047491520643234,15
319,129.95086669921875,0.0,123.32,0.0,-0.001110401120968163,337.95095443725586,0.7071775496006012,15
320,132.85482788085938,0.0,123.56,0.0,-0.0007825472857803106,564.0922088623047,0.7245539948344231,15
321,145.31881713867188,0.0,134.52,0.0,-0.00021833053324371576,285.96780586242676,0.7361415699124336,15
322,156.42779541015625,0.0,145.48,0.0,-0.0015643304213881493,292.6951446533203,0.7417408004403114,15
323,159.62078857421875,0.0,147.36,0.0,-0.001240620156750083,276.19137382507324,0.7401865348219872,15
324,150.4328155517578,0.0,139.0,0.0,0.0029272554675117135,305.7364101409912,0.7070869579911232,15
325,137.15487670898438,0.0,129.48,0.0,-0.004967395798303187,285.24455642700195,0.7210461646318436,15
326,126.36691284179688,0.0,119.96,0.0,-0.00170048582367599,315.18586921691895,0.7308468073606491,15
327,113.88892364501953,0.0,110.44,0.0,0.0013755973195657134,275.8324375152588,0.7126063331961632,15
328,113.26587677001953,0.0,111.8,0.0,0.0010936111211776733,423.67761611938477,0.7197633236646652,15
329,125.80485534667969,0.0,122.76,0.0,-0.0018685758113861084,303.96312522888184,0.7355317175388336,15
330,138.01385498046875,0.0,133.72,0.0,-0.00045717519242316484,329.99512481689453,0.727729395031929,15
331,140.90283203125,0.0,135.04,0.0,-0.009035391500219703,324.18420219421387,0.7408870533108711,15
332,129.57586669921875,0.0,126.12,0.0,0.00037881697062402964,297.44314765930176,0.7515706643462181,15
333,116.69287872314453,0.0,116.6,0.0,-0.0038062906824052334,287.16236877441406,0.76426612585783,15
334,106.17990112304688,0.0,107.08,0.0,0.0011331542627885938,239.07403373718262,0.7709491550922394,15
335,107.35486602783203,0.0,107.16,0.0,-5.1250914111733437e-05,414.69609451293945,0.7697693929076195,15
336,119.61383056640625,0.0,118.12,0.0,0.0009799979161471128,296.5724582672119,0.7695764973759651,15
337,129.87782287597656,0.0,129.08,0.0,0.0002479860559105873,264.98764991760254,0.81002327054739,15
338,142.98179626464844,0.0,140.04,0.0,-0.0027474812231957912,272.133451461792,0.8582109585404396,15
339,147.0518341064453,0.0,140.8,0.0,-0.004682619503000751,260.71479988098145,0.8803301379084587,15
340,136.39085388183594,0.0,131.32,0.0,0.0008317864849232137,265.14834213256836,0.8941876590251923,15
341,125.22787475585938,0.0,121.8,0.0,0.00025973282754421234,233.27498817443848,0.8872279673814774,15
342,113.81488037109375,0.0,112.28,0.0,-0.004153618880081922,297.3198928833008,0.9255750924348831,15
343,114.01786041259766,0.0,113.48,0.0,-0.00035622797440737486,343.04504776000977,0.9434041604399681,15
344,124.29183959960938,0.0,124.44,0.0,-0.002381781116127968,260.5299320220947,0.9173436537384987,15
345,135.8558349609375,0.0,135.4,0.0,-0.0011693340493366122,246.55992698669434,0.8699907213449478,15
346,137.92681884765625,0.0,136.8,0.0,-0.0008880952373147011,244.75686264038086,0.8609097078442574,15
347,126.2768783569336,0.0,127.96,0.0,0.0007849126996006817,262.68782234191895,0.8187246769666672,15
348,115.52389526367188,0.0,118.44,0.0,-0.0009647140977904201,232.34173393249512,0.811778336763382,15
349,104.2059097290039,0.0,108.92,0.0,-0.0033724125241860747,318.534969329834,0.8273420557379723,15
350,100.18189239501953,0.0,108.84,0.0,0.00022720621200278401,485.51176834106445,0.8360365331172943,15
351,112.4158706665039,0.0,119.8,0.0,-0.0021737636998295784,260.24895095825195,0.8492615520954132,15
352,127.98482513427734,0.0,130.76,0.0,-0.00046075426507741213,265.4152946472168,0.856318823993206,15
353,140.03883361816406,0.0,141.72,0.0,-0.002671892289072275,235.10491180419922,0.8668171390891075,15
354,145.62083435058594,0.0,142.56,0.0,-0.001870389562100172,266.6306629180908,0.842427521944046,15
355,135.75186157226562,0.0,133.16,0.0,-0.0026221333537250757,249.65386962890625,0.8501057326793671,15
356,125.0738754272461,0.0,123.64,0.0,-0.0014292907435446978,258.408166885376,0.8291097581386566,15
357,113.66587829589844,0.0,114.12,0.0,0.0007084684912115335,310.00780296325684,0.8026440888643265,15
358,113.14984130859375,0.0,115.16,0.0,-0.0012633150909096003,344.4941635131836,0.8065863847732544,15
359,125.18882751464844,0.0,126.12,0.0,-0.0026106098666787148,262.8941135406494,0.8064133897423744,15
360,137.0778045654297,0.0,137.08,0.0,0.001537034404464066,263.3872871398926,0.7936360761523247,15
361,143.7758026123047,0.0,138.56,0.0,-0.0004910426214337349,266.93084716796875,0.7710772231221199,15
362,135.23284912109375,0.0,129.8,0.0,-0.0011156704276800156,271.2934322357178,0.7660971507430077,15
363,123.79988098144531,0.0,120.28,0.0,0.001093194354325533,234.11939430236816,0.7831463143229485,15
364,111.07191467285156,0.0,110.76,0.0,-0.00331903959158808,233.73848152160645,0.8001167997717857,15
365,107.30387878417969,0.0,110.52,0.0,-0.00048555550165474415,503.4443130493164,0.8121266588568687,15
366,121.36283874511719,0.0,121.48,0.0,-0.0008871601894497871,287.3706970214844,0.8343903347849846,15
367,134.0368194580078,0.0,132.44,0.0,0.001501109916716814,359.40596199035645,0.854522667825222,15
368,145.41082763671875,0.0,143.4,0.0,-0.0021748958388343453,289.4170570373535,0.8632383272051811,15
369,149.75482177734375,0.0,144.32,0.0,-0.0007229186594486237,291.1957778930664,0.8703056201338768,15
370,139.60284423828125,0.0,135.0,0.0,-0.0018189866095781326,285.5505714416504,0.8972202390432358,15
371,126.11986541748047,0.0,125.48,0.0,-0.0022283120779320598,303.63800621032715,0.9295658841729164,15
372,114.08189392089844,0.0,115.96,0.0,-0.00199113879352808,236.346697807312,0.9269312918186188,15
373,110.73685455322266,0.0,116.84,0.0,8.657900616526604e-05,410.6164970397949,0.9210754707455635,15
374,120.33084869384766,0.0,127.8,0.0,-0.0013270226772874594,282.4473133087158,0.9241962805390358,15
375,131.4248504638672,0.0,138.76,0.0,-0.0018743565306067467,328.87057304382324,0.9204551950097084,15
376,134.27984619140625,0.0,140.32,0.0,0.00021925807232037187,262.4897232055664,0.9042729288339615,15
377,124.4438705444336,0.0,131.64,0.0,-0.00039165420457720757,240.63652992248535,0.8885569199919701,15
378,114.26590728759766,0.0,122.12,0.0,-0.001704910770058632,221.8411045074463,0.8602779805660248,15
379,102.20292663574219,0.0,112.6,0.0,-0.003838428994640708,239.5550136566162,0.8479066863656044,15
380,96.53589630126953,0.0,112.2,0.0,-0.0006996449083089828,414.0783386230469,0.8838018998503685,15
381,108.78988647460938,0.0,123.16,0.0,-0.0006257621571421623,230.36800575256348,0.8600235283374786,15
382,123.22886657714844,0.0,134.12,0.0,-0.00017579412087798119,231.65311241149902,0.8461785539984703,15
383,136.81784057617188,0.0,145.08,0.0,-0.0006002546288073063,235.5341567993164,0.8522700220346451,15
384,142.2688446044922,0.0,146.08,0.0,-0.0011150569189339876,256.55142402648926,0.8502949103713036,15
385,132.13388061523438,0.0,136.84,0.0,-2.7881469577550888e-05,257.3733940124512,0.8622263595461845,15
386,121.60087585449219,0.0,127.32,0.0,0.0003413609229028225,281.9831829071045,0.8064609691500664,15
387,111.972900390625,0.0,117.8,0.0,-0.006394054973497987,241.41863632202148,0.8014238849282265,15
388,112.7388687133789,0.0,118.52,0.0,0.0013022362254559994,420.3907241821289,0.7998743280768394,15
389,127.31784057617188,0.0,129.48,0.0,0.00124679459258914,227.16851997375488,0.7947432771325111,15
390,140.81683349609375,0.0,140.44,0.0,-0.0022766264155507088,216.94242000579834,0.8167619034647942,15
391,147.1788330078125,0.0,142.08,0.0,0.00042310450226068497,238.26542854309082,0.8048689737915993,15
392,137.65484619140625,0.0,133.48,0.0,-0.0013276198878884315,219.08738327026367,0.7974906712770462,15
393,124.9518814086914,0.0,123.96,0.0,0.00018874509260058403,241.85450172424316,0.7699834406375885,15
394,113.71890258789062,0.0,114.44,0.0,0.00253734877333045,221.10858726501465,0.7779799103736877,15
395,110.5528793334961,0.0,113.88,0.0,-0.0021497593261301517,411.33677101135254,0.7866682261228561,15
396,121.98186492919922,0.0,124.84,0.0,7.289345376193523e-05,210.2861328125,0.8111414983868599,15
397,135.02581787109375,0.0,135.8,0.0,-0.0005279628094285727,241.73231887817383,0.8215994313359261,15
398,145.9498291015625,0.0,146.76,0.0,0.00034778518602252007,222.46422576904297,0.811804823577404,15
399,152.03280639648438,0.0,147.84,0.0,-0.0007015211740508676,264.3433532714844,0.8105825781822205,15
400,139.8248748779297,0.0,138.68,0.0,-7.80733535066247e-05,245.7418270111084,0.815718837082386,15
401,130.15689086914062,0.0,129.16,0.0,-0.000717221642844379,212.28258514404297,0.8087973669171333,15
402,119.56891632080078,0.0,119.64,0.0,-8.449330925941467e-05,254.59054565429688,0.8110987469553947,15
403,122.83584594726562,0.0,120.2,0.0,-0.0006750838947482407,425.08602142333984,0.820036992430687,15
404,136.94482421875,0.0,131.16,0.0,-0.0012544504716061056,248.33581733703613,0.8560071364045143,15
405,148.5788116455078,0.0,142.12,0.0,-0.0026476511266082525,262.96033096313477,0.8570090308785439,15
406,152.46279907226562,0.0,143.84,0.0,-0.0028311213827691972,228.8047637939453,0.8096503987908363,15
407,142.1958465576172,0.0,135.32,0.0,-0.0005154062528163195,272.328088760376,0.7917055487632751,15
408,132.43785095214844,0.0,125.8,0.0,-0.002244458068162203,229.33270263671875,0.7968379035592079,15
409,120.81488037109375,0.0,116.28,0.0,0.001925100339576602,220.6752109527588,0.8051344081759453,15
410,115.63487243652344,0.0,115.56,0.0,0.00011332961730659008,443.06163024902344,0.8390007019042969,15
411,127.03884887695312,0.0,126.52,0.0,-9.693042375147343e-05,325.47770500183105,0.8523866310715675,15
412,140.8078155517578,0.0,137.48,0.0,-0.0008394814794883132,335.4492530822754,0.8417814671993256,15
413,151.9318084716797,0.0,148.44,0.0,-0.0002627754583954811,282.72371101379395,0.8360338509082794,15
414,154.79183959960938,0.0,149.6,0.0,-0.0004672086797654629,241.64706802368164,0.892680324614048,15
415,142.12588500976562,0.0,140.52,0.0,-0.0011495170183479786,289.1703472137451,0.8861155956983566,15
416,130.90789794921875,0.0,131.0,0.0,-0.0004033125005662441,254.68446922302246,0.8767561540007591,15
417,119.78992462158203,0.0,121.48,0.0,-0.0004553142935037613,246.15195655822754,0.8637002483010292,15
418,121.18788146972656,0.0,121.88,0.0,0.0007608262822031975,484.95232009887695,0.8387977108359337,15
419,132.93186950683594,0.0,132.84,0.0,-0.006014681421220303,245.9087200164795,0.8438940346240997,15
420,145.50083923339844,0.0,143.8,0.0,-0.001571406377479434,223.9825439453125,0.8397713601589203,15
421,150.03182983398438,0.0,145.6,0.0,-0.000647710869088769,238.79792594909668,0.8296109884977341,15
422,140.22186279296875,0.0,137.16,0.0,-0.0025876217987388372,235.93964004516602,0.8094042241573334,15
423,127.89888000488281,0.0,127.64,0.0,-0.0026603428996168077,230.6973819732666,0.8414021357893944,15
424,116.95089721679688,0.0,118.12,0.0,-0.0008791554719209671,223.2796401977539,0.8673173114657402,15
425,114.29688262939453,0.0,117.24,0.0,-8.753070142120123e-05,395.1912956237793,0.8735358640551567,15
426,123.81085968017578,0.0,128.2,0.0,-0.002160490257665515,244.23312950134277,0.8751214668154716,15
427,131.30484008789062,0.0,139.16,0.0,-0.0007514792960137129,257.82445907592773,0.8530445694923401,15
428,143.4038543701172,0.0,150.12,0.0,-0.0011389637365937233,253.47905731201172,0.8388870880007744,15
429,146.64585876464844,0.0,151.36,0.0,-0.007171289995312691,208.41297149658203,0.8274270072579384,15
430,135.4818878173828,0.0,142.36,0.0,0.001060443464666605,206.6168155670166,0.8077237978577614,15
431,123.92891693115234,0.0,132.84,0.0,-0.0017042994732037187,201.47620391845703,0.8030713424086571,15
432,113.31092834472656,0.0,123.32,0.0,0.0009535533608868718,253.65487098693848,0.7983316853642464,15
433,113.93989562988281,0.0,123.56,0.0,-0.00026755407452583313,510.9521598815918,0.7880269438028336,15
434,122.20886993408203,0.0,134.52,0.0,-0.0009576005395501852,286.58105850219727,0.8004202619194984,15
435,132.5778350830078,0.0,145.48,0.0,0.000641227699816227,286.3671875,0.8227431029081345,15
436,138.75582885742188,0.0,147.36,0.0,0.0011910072062164545,234.9899730682373,0.807852141559124,15
437,130.69786071777344,0.0,139.0,0.0,-0.0005735498853027821,282.09728240966797,0.8285523355007172,15
438,122.72489929199219,0.0,129.48,0.0,5.261454498395324e-05,228.7691879272461,0.8153967186808586,15
439,113.94691467285156,0.0,119.96,0.0,-0.0003368370234966278,250.4950351715088,0.808687187731266,15
440,102.21393585205078,0.0,110.44,0.0,-0.0001695997780188918,252.61244773864746,0.8118179738521576,15
441,107.08085632324219,0.0,111.8,0.0,-0.0013855216093361378,323.45709228515625,0.7826360017061234,15
442,117.30984497070312,0.0,122.76,0.0,-2.44977418333292e-05,274.3191089630127,0.773098848760128,15
443,129.47882080078125,0.0,133.72,0.0,-0.0036395657807588577,293.82704734802246,0.7606299370527267,15
444,135.38783264160156,0.0,135.04,0.0,-0.001167314127087593,286.826135635376,0.7417479231953621,15
445,128.71585083007812,0.0,126.12,0.0,-0.0006059557199478149,340.5271244049072,0.7291054427623749,15
446,119.03286743164062,0.0,116.6,0.0,-0.003167224465869367,266.5953025817871,0.7504500150680542,15
447,109.2848892211914,0.0,107.08,0.0,0.0010272765066474676,335.84704208374023,0.7771134898066521,15
448,107.85986328125,0.0,107.16,0.0,0.00028945424128323793,482.64197540283203,0.7899151369929314,15
449,120.28384399414062,0.0,118.12,0.0,-0.006991706439293921,266.40389251708984,0.8002175688743591,15
